acceleration_mean,acceleration_stdev,pitch1,pitch2,pitch3,roll1,roll2,roll3,sitting,sittingdown,standing,standingup,walking,total_accel_sensor_1,total_accel_sensor_2,total_accel_sensor_4
33,18,11,13,15,48,19,38,0,0,1,0,21,40,20,0
29,30,22,14,27,38,37,27,0,0,1,0,27,52,19,0
51,23,34,15,11,15,25,18,0,0,1,0,19,47,29,0
48,52,32,13,28,57,54,66,0,0,1,0,64,57,11,0
41,23,29,30,1,37,11,10,0,0,1,0,16,44,22,0
46,50,28,31,13,19,19,24,0,0,1,0,11,69,27,0
35,40,1,31,29,17,33,66,0,0,1,0,29,9,56,0
36,44,9,13,64,17,53,28,0,0,1,0,8,25,57,0
32,16,63,90,27,41,31,68,0,0,1,0,25,42,17,0
30,22,16,16,0,8,19,14,0,0,1,0,40,33,17,0
58,30,27,82,44,67,82,20,0,0,1,0,21,58,30,0
52,29,34,24,20,4,20,29,0,0,1,0,61,26,27,0
21,6,16,4,49,35,17,14,0,0,1,0,30,20,28,0
32,32,23,16,24,22,51,26,0,0,1,0,16,17,51,0
24,17,31,92,30,15,24,29,0,0,1,0,34,27,21,0
63,39,14,50,64,19,31,62,0,0,1,0,16,36,53,0
53,46,42,41,67,32,43,64,0,0,1,0,19,15,56,0
30,49,46,39,58,39,34,53,0,0,1,0,13,4,49,0
49,15,12,57,29,16,41,30,0,0,1,0,39,45,25,0
42,22,29,15,49,36,33,48,0,0,1,0,21,26,23,0
62,45,57,84,36,41,14,34,0,0,1,0,51,29,75,0
49,31,69,20,24,20,31,30,0,0,1,0,56,21,36,0
52,22,14,16,29,66,21,28,0,0,1,0,51,31,59,0
83,70,49,71,63,55,39,87,0,0,1,0,43,8,76,0
13,26,13,25,32,27,24,21,0,0,1,0,35,12,8,0
60,43,8,64,58,9,34,52,0,0,1,0,17,27,56,0
22,10,11,17,77,18,43,24,0,0,1,0,26,22,16,0
20,45,30,90,15,38,14,8,0,0,1,0,12,61,8,0
65,48,77,30,78,59,16,68,0,0,1,0,12,55,60,0
55,34,41,53,44,42,35,54,0,0,1,0,45,16,29,0
23,5,23,10,19,48,11,14,0,0,1,0,25,19,14,0
71,34,15,25,24,45,22,33,0,0,1,0,68,52,57,0
31,8,49,17,30,37,28,13,0,0,1,0,22,37,25,0
8,31,30,25,29,6,40,28,0,0,1,0,32,1,2,0
55,48,22,15,75,35,16,26,0,0,1,0,19,47,29,0
25,29,26,91,26,3,19,38,0,0,1,0,9,42,35,0
35,20,23,0,40,19,6,33,0,0,1,0,38,38,32,0
51,36,3,44,21,20,44,39,0,0,1,0,22,29,64,0
22,23,79,23,24,17,27,43,0,0,1,0,10,20,37,0
31,18,10,10,17,18,47,8,0,0,1,0,20,40,35,0
37,25,3,27,34,16,39,33,0,0,1,0,16,35,44,0
24,21,17,27,24,29,27,24,0,0,1,0,15,39,11,0
16,18,19,24,48,11,11,43,0,0,1,0,6,17,28,0
23,30,32,5,67,42,10,33,0,0,1,0,35,0,28,0
34,39,35,65,45,52,46,39,0,0,1,0,10,8,43,0
47,51,47,32,66,13,22,59,0,0,1,0,24,12,63,0
62,46,16,9,29,18,29,13,0,0,1,0,27,73,19,0
31,39,6,50,86,25,7,0,0,0,1,0,50,2,9,0
20,24,15,6,34,12,14,24,0,0,1,0,17,15,40,0
10,23,14,19,34,27,31,35,0,0,1,0,6,12,32,0
38,26,38,12,18,43,39,24,0,0,1,0,48,21,27,0
24,14,14,31,55,31,14,6,0,0,1,0,12,18,20,0
18,32,14,20,9,40,30,22,0,0,1,0,32,38,9,0
28,45,11,34,39,36,37,56,0,0,1,0,6,13,53,0
47,55,23,26,66,19,51,59,0,0,1,0,2,24,63,0
36,25,62,64,15,31,34,25,0,0,1,0,23,26,50,0
35,27,29,59,9,35,19,68,0,0,1,0,19,21,42,0
55,88,24,25,37,12,82,23,0,0,1,0,90,16,60,0
52,16,38,89,32,36,42,66,0,0,1,0,27,50,47,0
36,15,6,12,24,29,16,12,0,0,1,0,33,37,16,0
75,53,35,24,8,26,40,14,0,0,1,0,46,58,91,0
14,32,11,28,19,34,10,40,0,0,1,0,9,10,41,0
36,44,54,55,70,43,33,25,0,0,1,0,10,32,62,0
12,34,64,62,27,28,30,24,0,0,1,0,39,4,14,0
64,29,22,28,50,29,36,50,0,0,1,0,56,18,51,0
39,13,26,25,29,27,28,58,0,0,1,0,30,32,24,0
25,19,21,16,36,5,17,31,0,0,1,0,16,33,16,0
7,4,18,39,23,22,25,19,0,0,1,0,15,9,12,0
23,24,6,19,32,12,18,35,0,0,1,0,20,38,18,0
43,29,44,38,10,45,53,65,0,0,1,0,16,27,25,0
19,9,21,22,37,42,13,10,0,0,1,0,25,21,13,0
33,41,44,25,9,33,17,16,0,0,1,0,26,32,3,0
31,15,22,37,32,24,39,51,0,0,1,0,22,35,33,0
42,26,47,41,27,23,26,53,0,0,1,0,24,24,50,0
28,34,25,21,26,28,20,10,0,0,1,0,14,23,51,0
34,32,24,24,32,34,35,61,0,0,1,0,39,21,46,0
68,53,0,67,20,23,18,36,0,0,1,0,71,55,16,0
15,12,39,15,20,23,37,23,0,0,1,0,13,10,22,0
32,32,61,30,27,52,15,28,0,0,1,0,8,13,34,0
23,31,31,25,45,9,5,42,0,0,1,0,5,31,37,0
10,11,2,22,32,19,6,29,0,0,1,0,22,14,16,0
69,10,16,34,35,40,30,37,0,0,1,0,50,60,52,0
30,27,16,25,17,11,29,32,0,0,1,0,26,9,38,0
34,20,62,16,13,37,77,37,0,0,1,0,16,39,41,0
39,44,43,59,31,6,17,49,0,0,1,0,15,56,4,0
46,78,12,57,53,18,34,58,0,0,1,0,10,22,21,0
38,31,24,99,76,11,30,67,0,0,1,0,35,8,42,0
30,27,14,9,36,57,44,19,0,0,1,0,21,20,48,0
28,30,22,46,20,21,17,20,0,0,1,0,14,20,48,0
28,11,23,54,63,23,16,24,0,0,1,0,39,18,18,0
28,16,64,78,26,14,7,42,0,0,1,0,27,16,25,0
56,29,88,30,16,32,50,16,0,0,1,0,45,37,64,0
39,34,12,24,53,7,16,15,0,0,1,0,40,13,22,0
58,49,24,19,31,18,41,61,0,0,1,0,9,59,54,0
45,47,35,56,44,44,62,23,0,0,1,0,30,20,71,0
25,24,37,29,43,39,36,55,0,0,1,0,8,28,31,0
52,56,34,29,62,32,31,15,0,0,1,0,26,15,40,0
61,42,58,32,53,30,11,91,0,0,1,0,66,29,26,0
34,26,0,15,32,65,30,37,0,0,1,0,42,36,11,0
37,37,31,34,7,19,28,15,0,0,1,0,33,26,56,0
24,7,31,29,44,35,30,42,0,0,1,0,25,23,29,0
51,61,30,2,31,24,23,72,0,0,1,0,12,49,77,0
14,8,10,28,34,3,21,24,0,0,1,0,16,21,11,0
24,27,18,12,26,32,18,11,0,0,1,0,25,12,6,0
28,18,27,26,34,38,24,13,0,0,1,0,24,17,12,0
20,5,18,31,12,49,7,16,0,0,1,0,23,17,20,0
39,33,11,57,29,32,27,36,0,0,1,0,54,35,21,0
63,37,85,89,27,44,41,17,0,0,1,0,71,32,38,0
12,13,9,27,26,6,3,37,0,0,1,0,10,20,13,0
42,49,67,11,18,55,5,66,0,0,1,0,14,21,15,0
17,14,3,24,49,49,25,11,0,0,1,0,12,13,26,0
28,10,10,27,47,33,37,43,0,0,1,0,33,22,16,0
18,16,20,19,12,20,16,10,0,0,1,0,24,19,3,0
33,25,30,27,28,20,40,31,0,0,1,0,29,16,47,0
30,28,38,19,43,37,43,33,0,0,1,0,10,26,41,0
28,29,28,46,25,46,64,16,0,0,1,0,9,21,14,0
18,18,23,27,18,23,19,25,0,0,1,0,11,26,28,0
38,49,23,28,12,41,32,24,0,0,1,0,65,23,12,0
24,31,15,33,11,17,29,14,0,0,1,0,4,47,22,0
51,44,31,32,22,32,31,33,0,0,1,0,21,29,20,0
51,37,32,22,46,23,27,38,0,0,1,0,50,24,60,0
28,14,30,35,13,3,4,22,0,0,1,0,18,22,31,0
35,54,48,26,49,25,6,26,0,0,1,0,12,15,60,0
39,43,31,51,72,31,40,44,0,0,1,0,6,14,38,0
51,21,25,54,58,45,34,49,0,0,1,0,19,37,37,0
40,49,31,22,65,27,22,48,0,0,1,0,12,24,67,0
34,32,12,21,14,20,11,14,0,0,1,0,17,39,15,0
29,55,9,45,64,24,24,31,0,0,1,0,15,17,68,0
23,2,20,27,8,16,45,31,0,0,1,0,23,22,25,0
66,51,41,26,57,25,30,58,0,0,1,0,17,53,25,0
48,33,48,58,60,47,43,64,0,0,1,0,15,25,44,0
30,23,20,22,13,27,20,26,0,0,1,0,15,35,18,0
28,21,36,37,22,40,12,23,0,0,1,0,21,26,41,0
61,36,59,57,37,72,62,52,0,0,1,0,32,75,28,0
18,17,91,33,21,8,29,14,0,0,1,0,25,7,24,0
26,3,25,17,30,37,5,11,0,0,1,0,19,21,21,0
31,27,27,15,48,38,29,35,0,0,1,0,13,19,18,0
60,14,51,32,41,42,49,47,0,0,1,0,54,40,28,0
28,31,9,23,42,15,19,42,0,0,1,0,12,20,48,0
33,33,16,21,56,23,29,34,0,0,1,0,18,16,28,0
21,12,11,7,11,14,28,22,0,0,1,0,23,14,24,0
22,36,65,25,24,20,46,68,0,0,1,0,13,45,11,0
43,26,22,28,36,31,36,39,0,0,1,0,20,52,45,0
53,36,7,58,60,26,38,59,0,0,1,0,25,19,39,0
36,30,94,65,10,22,59,42,0,0,1,0,13,43,38,0
40,37,17,53,42,0,10,71,0,0,1,0,20,17,46,0
49,42,21,18,13,11,41,23,0,0,1,0,12,41,38,0
55,18,35,63,8,24,23,3,0,0,1,0,41,56,28,0
39,12,24,60,17,57,39,16,0,0,1,0,36,29,29,0
45,51,34,51,37,37,55,29,0,0,1,0,1,62,38,0
36,42,61,14,16,24,35,16,0,0,1,0,58,33,22,0
61,23,8,59,19,20,25,19,0,0,1,0,56,24,41,0
41,42,35,27,46,35,20,54,0,0,1,0,18,52,12,0
64,37,49,21,24,50,45,45,0,0,1,0,40,19,59,0
16,25,10,36,40,23,42,29,0,0,1,0,10,8,30,0
41,50,18,7,12,29,21,51,0,0,1,0,21,15,69,0
73,16,27,37,58,11,1,34,0,0,1,0,79,40,45,0
75,34,80,34,60,43,31,70,0,0,1,0,64,30,69,0
92,30,47,34,53,43,33,66,0,0,1,0,46,84,49,0
38,32,14,14,11,16,49,14,0,0,1,0,41,26,48,0
52,43,60,38,14,45,49,18,0,0,1,0,28,67,29,0
41,46,61,83,0,48,34,15,0,0,1,0,25,57,4,0
29,33,33,64,39,33,49,54,0,0,1,0,25,13,42,0
31,21,7,30,26,8,36,32,0,0,1,0,24,17,44,0
34,48,29,38,29,26,17,54,0,0,1,0,12,13,36,0
25,14,12,8,21,16,38,29,0,0,1,0,18,31,15,0
25,20,26,13,38,20,36,8,0,0,1,0,36,25,25,0
19,33,38,59,24,20,49,18,0,0,1,0,8,50,15,0
54,55,31,56,37,20,22,36,0,0,1,0,77,31,27,0
42,44,40,25,81,14,43,91,0,0,1,0,5,58,28,0
31,16,7,8,37,17,13,22,0,0,1,0,26,16,32,0
4,11,95,29,0,10,26,35,0,0,1,0,15,16,4,0
44,38,15,83,27,44,23,23,0,0,1,0,27,24,64,0
38,36,20,14,36,15,9,25,0,0,1,0,19,41,51,0
43,36,21,17,18,34,26,14,0,0,1,0,25,59,18,0
38,45,35,36,51,39,28,46,0,0,1,0,25,49,5,0
55,29,48,15,36,99,30,20,0,0,1,0,74,25,25,0
39,21,28,24,27,28,22,33,0,0,1,0,36,17,42,0
50,43,23,67,32,14,36,37,0,0,1,0,24,31,71,0
56,41,47,24,77,9,15,77,0,0,1,0,51,29,69,0
44,42,32,19,77,48,1,69,0,0,1,0,5,27,32,0
62,59,24,99,71,10,10,65,0,0,1,0,30,18,75,0
29,57,64,48,18,46,21,16,0,0,1,0,24,4,66,0
19,24,35,35,7,11,30,17,0,0,1,0,7,16,32,0
25,12,41,96,30,29,28,36,0,0,1,0,17,17,16,0
22,18,14,24,10,30,23,10,0,0,1,0,34,20,11,0
36,34,26,36,36,35,24,47,0,0,1,0,31,8,45,0
42,26,16,14,26,23,27,22,0,0,1,0,15,25,42,0
13,16,16,15,19,48,13,20,0,0,1,0,15,28,11,0
43,21,44,46,25,58,27,19,0,0,1,0,30,45,14,0
12,8,12,27,25,11,20,8,0,0,1,0,19,14,21,0
52,46,13,66,39,34,3,30,0,0,1,0,69,33,39,0
56,52,42,26,36,40,21,52,0,0,1,0,17,17,64,0
37,30,33,33,25,22,17,22,0,0,1,0,34,33,49,0
29,26,4,13,52,33,24,36,0,0,1,0,24,33,29,0
36,46,32,54,33,34,12,31,0,0,1,0,31,6,61,0
19,14,22,8,20,12,33,17,0,0,1,0,28,21,21,0
48,56,35,30,12,41,55,13,0,0,1,0,28,86,30,0
41,39,30,18,51,31,12,41,0,0,1,0,27,24,64,0
65,42,21,91,68,35,47,52,0,0,1,0,70,62,36,0
32,18,37,67,57,35,22,17,0,0,1,0,40,29,27,0
19,27,3,24,33,1,33,37,0,0,1,0,16,5,27,0
6,5,32,17,23,11,28,21,0,0,1,0,11,9,13,0
77,99,85,23,84,25,17,91,0,0,1,0,9,4,77,0
26,20,57,30,36,19,6,26,0,0,1,0,20,38,11,0
26,20,28,46,18,12,37,16,0,0,1,0,15,31,8,0
44,41,15,87,21,7,26,27,0,0,1,0,25,73,31,0
12,11,27,55,20,24,14,61,0,0,1,0,13,8,20,0
30,23,14,23,50,25,20,31,0,0,1,0,26,23,44,0
22,17,58,32,39,5,72,21,0,0,1,0,21,22,34,0
23,28,26,59,39,49,50,29,0,0,1,0,4,35,27,0
67,72,39,12,13,33,30,49,0,0,1,0,87,12,63,0
30,2,16,22,26,68,58,10,0,0,1,0,27,26,29,0
37,10,37,54,43,34,53,17,0,0,1,0,34,33,20,0
29,24,38,21,32,18,13,44,0,0,1,0,16,28,21,0
56,33,47,16,99,21,13,67,0,0,1,0,24,40,64,0
41,17,41,63,19,35,41,33,0,0,1,0,45,26,25,0
21,11,10,18,11,21,57,31,0,0,1,0,40,13,24,0
32,18,27,54,24,16,59,24,0,0,1,0,39,14,19,0
51,39,19,7,55,44,26,66,0,0,1,0,36,23,31,0
41,19,33,42,21,31,28,15,0,0,1,0,43,16,26,0
45,52,19,21,42,11,21,54,0,0,1,0,16,1,49,0
44,35,9,14,44,1,35,39,0,0,1,0,29,33,21,0
49,39,27,14,48,42,21,66,0,0,1,0,61,42,34,0
29,14,14,23,9,17,22,34,0,0,1,0,24,13,28,0
49,6,42,18,14,55,22,19,0,0,1,0,47,29,37,0
57,42,60,11,76,40,19,65,0,0,1,0,53,21,68,0
48,27,41,40,33,32,25,19,0,0,1,0,26,26,49,0
39,14,31,20,40,16,24,24,0,0,1,0,39,38,28,0
32,20,30,37,14,37,52,29,0,0,1,0,29,10,32,0
27,24,41,53,30,32,11,32,0,0,1,0,8,15,29,0
64,40,8,30,61,34,50,59,0,0,1,0,68,16,34,0
27,42,20,5,14,10,22,25,0,0,1,0,8,50,23,0
42,13,14,15,41,39,16,30,0,0,1,0,23,26,30,0
38,24,22,28,17,16,26,23,0,0,1,0,16,43,16,0
72,72,14,12,70,13,14,69,0,0,1,0,26,13,49,0
25,27,10,81,24,23,44,21,0,0,1,0,37,8,34,0
15,17,20,12,23,60,25,26,0,0,1,0,31,32,11,0
12,17,35,56,18,2,8,18,0,0,1,0,6,15,20,0
11,8,33,33,22,36,27,22,0,0,1,0,14,21,15,0
22,21,80,7,23,23,37,59,0,0,1,0,30,29,8,0
48,66,25,71,23,48,69,25,0,0,1,0,10,62,66,0
30,29,14,14,63,22,17,56,0,0,1,0,6,39,40,0
27,23,32,29,46,17,27,21,0,0,1,0,11,21,32,0
31,37,21,18,32,50,4,9,0,0,1,0,15,17,23,0
43,36,28,45,35,25,22,31,0,0,1,0,8,44,62,0
43,63,31,90,26,22,61,36,0,0,1,0,22,86,35,0
0,1,39,20,13,37,41,10,0,0,1,0,9,6,9,0
67,43,6,25,42,34,36,42,0,0,1,0,55,35,77,0
13,18,10,23,24,15,23,23,0,0,1,0,15,23,4,0
53,51,11,55,87,37,19,99,0,0,1,0,19,49,23,0
29,9,24,90,53,25,42,56,0,0,1,0,31,21,28,0
54,33,64,87,48,53,82,31,0,0,1,0,28,58,39,0
57,44,66,63,62,29,35,24,0,0,1,0,71,35,42,0
14,24,13,30,35,22,6,32,0,0,1,0,8,3,28,0
52,48,18,20,61,5,9,72,0,0,1,0,18,13,44,0
42,23,57,34,22,70,65,24,0,0,1,0,50,20,25,0
49,26,4,13,47,12,9,13,0,0,1,0,37,14,55,0
7,10,11,63,16,14,12,17,0,0,1,0,19,17,5,0
43,51,20,57,22,56,34,17,0,0,1,0,18,12,61,0
31,35,54,0,22,57,52,13,0,0,1,0,8,56,27,0
41,39,22,26,77,34,21,33,0,0,1,0,1,49,31,0
27,13,28,20,25,18,23,22,0,0,1,0,16,29,25,0
57,59,60,92,35,27,15,40,0,0,1,0,75,61,14,0
34,5,51,37,39,23,57,51,0,0,1,0,25,31,24,0
59,48,22,34,42,24,24,63,0,0,1,0,16,22,58,0
35,43,49,27,94,51,16,91,0,0,1,0,24,14,19,0
50,40,37,26,63,45,5,73,0,0,1,0,25,22,58,0
5,12,10,8,17,8,11,26,0,0,1,0,17,6,19,0
31,27,17,45,11,17,41,11,0,0,1,0,12,24,40,0
57,47,22,99,31,31,39,20,0,0,1,0,25,39,78,0
25,11,18,22,26,18,22,7,0,0,1,0,15,23,14,0
30,14,25,31,61,25,37,41,0,0,1,0,21,36,14,0
35,13,12,26,6,13,10,31,0,0,1,0,36,32,16,0
42,75,29,10,22,14,20,91,0,0,1,0,14,14,18,0
32,4,18,31,24,25,31,16,0,0,1,0,30,27,29,0
51,29,44,58,27,40,54,27,0,0,1,0,48,44,10,0
54,49,23,48,53,34,16,49,0,0,1,0,57,45,56,0
93,86,26,10,95,17,81,91,0,0,1,0,22,34,57,0
24,21,19,23,35,8,5,39,0,0,1,0,28,26,31,0
23,18,30,32,19,19,37,19,0,0,1,0,32,28,18,0
75,50,10,32,59,25,10,49,0,0,1,0,44,25,76,0
50,62,41,9,74,12,32,58,0,0,1,0,5,10,51,0
28,28,17,34,48,14,6,30,0,0,1,0,15,43,7,0
42,23,10,90,53,16,46,45,0,0,1,0,52,21,19,0
33,18,20,16,26,29,16,25,0,0,1,0,15,42,29,0
47,55,27,15,45,13,1,64,0,0,1,0,23,45,72,0
34,37,47,25,56,27,65,34,0,0,1,0,37,12,15,0
20,25,0,23,0,29,24,68,0,0,1,0,10,23,14,0
52,19,50,33,43,38,33,28,0,0,1,0,51,39,22,0
36,45,50,31,42,19,26,36,0,0,1,0,5,27,17,0
23,31,16,12,39,22,20,20,0,0,1,0,17,13,39,0
26,15,47,20,30,33,20,42,0,0,1,0,39,25,31,0
36,25,37,33,76,36,46,28,0,0,1,0,30,23,23,0
60,65,38,33,62,17,15,13,0,0,1,0,40,22,14,0
36,26,63,13,21,26,33,43,0,0,1,0,17,18,24,0
28,6,6,24,14,13,25,21,0,0,1,0,32,24,23,0
33,32,52,40,35,4,39,55,0,0,1,0,48,16,33,0
32,42,32,51,54,26,28,49,0,0,1,0,13,13,55,0
38,18,65,45,10,30,43,8,0,0,1,0,17,44,34,0
41,26,41,22,65,18,28,7,0,0,1,0,25,15,42,0
38,20,23,17,49,31,19,22,0,0,1,0,18,34,17,0
30,24,24,82,30,15,19,44,0,0,1,0,17,32,16,0
25,5,31,34,19,15,20,24,0,0,1,0,24,28,24,0
31,19,17,9,27,25,43,12,0,0,1,0,14,37,25,0
52,46,47,34,49,22,26,47,0,0,1,0,2,40,75,0
32,24,23,6,12,6,31,57,0,0,1,0,14,40,13,0
55,49,46,24,56,50,39,68,0,0,1,0,30,24,79,0
23,6,20,45,15,45,2,12,0,0,1,0,25,19,27,0
24,48,40,83,17,12,43,22,0,0,1,0,2,16,55,0
28,15,24,31,21,19,38,21,0,0,1,0,32,11,22,0
42,57,49,32,25,38,32,40,0,0,1,0,13,14,19,0
57,58,31,22,41,37,16,73,0,0,1,0,12,14,56,0
37,21,46,71,30,51,43,24,0,0,1,0,21,44,16,0
27,13,49,24,60,12,18,44,0,0,1,0,25,16,31,0
61,74,52,25,35,26,47,50,0,0,1,0,10,12,79,0
55,52,48,37,56,24,29,55,0,0,1,0,21,12,43,0
52,54,19,15,17,9,12,58,0,0,1,0,11,13,47,0
31,74,32,38,23,57,28,42,0,0,1,0,0,23,79,0
19,40,24,22,14,31,33,13,0,0,1,0,6,17,49,0
19,1,48,60,18,33,39,15,0,0,1,0,21,19,20,0
44,58,25,53,31,40,11,31,0,0,1,0,16,14,77,0
60,47,13,40,40,27,20,38,0,0,1,0,18,31,87,0
27,39,24,74,17,45,28,6,0,0,1,0,30,13,51,0
20,37,97,70,46,65,66,22,0,0,1,0,12,2,47,0
37,19,32,31,22,47,7,42,0,0,1,0,27,42,16,0
12,25,22,11,0,15,99,53,0,0,1,0,7,30,33,0
61,31,45,40,0,64,44,26,0,0,1,0,44,71,26,0
15,13,31,82,29,15,14,32,0,0,1,0,25,16,23,0
27,17,58,34,0,25,27,37,0,0,1,0,38,20,14,0
8,13,7,23,17,6,24,23,0,0,1,0,15,4,16,0
51,30,15,26,52,24,25,65,0,0,1,0,43,14,30,0
12,11,25,23,26,36,19,8,0,0,1,0,11,21,14,0
13,15,14,13,18,24,31,30,0,0,1,0,39,16,7,0
55,43,55,34,55,53,39,62,0,0,1,0,13,26,44,0
43,63,13,30,62,9,19,42,0,0,1,0,18,5,66,0
67,69,60,49,63,27,7,67,0,0,1,0,15,13,67,0
36,46,41,39,36,10,14,33,0,0,1,0,56,12,41,0
44,27,11,50,40,44,27,35,0,0,1,0,22,25,43,0
47,46,39,31,22,29,39,40,0,0,1,0,67,10,18,0
44,57,30,28,68,59,57,48,0,0,1,0,31,26,8,0
44,33,16,18,7,10,58,19,0,0,1,0,29,51,18,0
35,28,8,31,34,4,51,44,0,0,1,0,17,39,44,0
46,44,39,22,21,8,24,43,0,0,1,0,49,27,60,0
24,54,17,40,26,43,24,20,0,0,1,0,0,54,25,0
50,23,23,17,57,24,18,69,0,0,1,0,19,45,29,0
38,23,23,91,30,29,58,51,0,0,1,0,45,18,31,0
39,23,29,51,55,30,34,56,0,0,1,0,15,21,34,0
26,44,81,43,59,42,61,34,0,0,1,0,7,54,3,0
76,58,37,35,60,38,33,75,0,0,1,0,31,18,71,0
32,22,26,33,14,37,47,26,0,0,1,0,43,13,19,0
51,90,24,27,18,34,91,15,0,0,1,0,2,87,52,0
60,35,45,37,30,32,24,46,0,0,1,0,32,35,24,0
20,23,9,24,57,9,26,52,0,0,1,0,13,17,39,0
22,24,10,33,16,8,20,16,0,0,1,0,12,22,41,0
34,56,0,14,32,17,26,58,0,0,1,0,9,12,36,0
32,12,52,30,24,48,59,33,0,0,1,0,23,22,31,0
22,20,23,10,64,14,17,33,0,0,1,0,3,23,25,0
42,21,50,38,38,49,22,36,0,0,1,0,22,20,37,0
26,22,17,17,21,2,37,28,0,0,1,0,36,35,13,0
62,26,40,26,35,55,20,29,0,0,1,0,47,57,62,0
44,12,21,32,42,14,13,48,0,0,1,0,22,36,28,0
35,41,32,71,26,18,54,21,0,0,1,0,14,55,26,0
37,14,93,8,0,7,12,33,0,0,1,0,32,35,14,0
14,9,54,10,30,28,38,54,0,0,1,0,10,19,20,0
56,49,32,57,54,20,44,59,0,0,1,0,21,13,58,0
40,30,89,17,33,44,25,0,0,0,1,0,9,26,39,0
35,54,96,33,60,12,43,68,0,0,1,0,10,12,64,0
32,21,47,41,44,35,42,43,0,0,1,0,13,20,35,0
75,16,24,36,24,91,66,66,0,0,1,0,56,42,48,0
37,44,16,45,52,8,45,46,0,0,1,0,12,17,46,0
53,37,34,40,39,54,28,23,0,0,1,0,34,32,28,0
55,44,52,15,50,40,37,50,0,0,1,0,34,79,18,0
25,27,44,99,22,9,22,32,0,0,1,0,25,46,20,0
18,29,23,19,46,49,35,21,0,0,1,0,17,46,10,0
66,64,28,63,27,41,58,22,0,0,1,0,85,56,25,0
37,11,9,17,29,20,6,50,0,0,1,0,20,26,30,0
87,58,57,48,61,14,25,91,0,0,1,0,42,24,57,0
73,36,47,33,66,4,70,53,0,0,1,0,32,69,61,0
25,30,39,22,20,9,30,51,0,0,1,0,23,10,45,0
48,32,16,20,26,55,15,25,0,0,1,0,25,39,21,0
76,31,42,12,55,23,25,46,0,0,1,0,46,67,76,0
57,61,16,65,36,10,53,16,0,0,1,0,53,53,66,0
40,40,27,19,19,19,7,25,0,0,1,0,23,60,18,0
48,35,31,63,46,25,19,74,0,0,1,0,11,46,50,0
55,31,21,43,37,21,47,66,0,0,1,0,26,22,41,0
92,34,55,75,89,52,47,53,0,0,1,0,48,54,86,0
27,36,20,22,44,18,25,29,0,0,1,0,10,6,42,0
36,48,44,30,17,17,18,9,0,0,1,0,59,31,31,0
27,26,0,57,36,17,49,40,0,0,1,0,15,23,21,0
62,52,51,54,33,39,38,52,0,0,1,0,73,37,59,0
22,5,21,19,29,29,7,25,0,0,1,0,25,25,23,0
37,24,12,68,34,32,16,17,0,0,1,0,46,20,34,0
26,19,11,27,34,44,17,44,0,0,1,0,22,8,42,0
54,35,39,28,43,42,35,49,0,0,1,0,34,24,24,0
36,70,47,48,46,34,20,56,0,0,1,0,24,9,81,0
16,9,41,53,23,20,58,18,0,0,1,0,11,11,18,0
28,24,13,26,18,31,20,11,0,0,1,0,13,47,24,0
29,11,21,30,34,10,16,29,0,0,1,0,17,32,18,0
25,14,14,46,54,9,19,75,0,0,1,0,21,33,18,0
24,17,39,64,8,13,25,6,0,0,1,0,25,12,34,0
43,29,62,54,50,46,50,46,0,0,1,0,22,15,39,0
31,8,11,22,37,12,38,22,0,0,1,0,23,35,31,0
54,38,42,61,31,53,56,66,0,0,1,0,22,19,44,0
27,19,88,62,21,21,16,49,0,0,1,0,19,14,31,0
42,19,62,20,55,43,17,66,0,0,1,0,45,30,26,0
34,47,16,20,18,22,34,9,0,0,1,0,45,48,6,0
46,54,86,16,14,49,27,91,0,0,1,0,11,13,32,0
27,32,27,47,16,32,26,43,0,0,1,0,7,33,40,0
30,32,46,32,63,33,26,10,0,0,1,0,30,25,47,0
29,35,57,0,37,13,27,19,0,0,1,0,13,9,46,0
48,12,30,16,23,23,17,35,0,0,1,0,27,41,25,0
52,40,42,40,31,49,30,66,0,0,1,0,12,49,44,0
24,20,27,9,11,23,22,18,0,0,1,0,24,11,37,0
22,12,7,12,13,12,13,26,0,0,1,0,20,30,11,0
15,11,14,18,48,45,29,49,0,0,1,0,13,15,33,0
11,8,51,23,57,45,13,9,0,0,1,0,10,12,18,0
35,18,51,27,35,19,41,44,0,0,1,0,27,34,41,0
38,40,28,22,63,28,19,11,0,0,1,0,16,16,52,0
55,20,12,23,15,13,29,15,0,0,1,0,23,39,34,0
32,35,25,17,39,20,12,25,0,0,1,0,14,52,18,0
39,44,22,18,51,11,36,53,0,0,1,0,62,18,24,0
37,18,11,32,39,16,65,23,0,0,1,0,33,31,43,0
16,24,38,46,30,51,5,20,0,0,1,0,27,40,1,0
27,29,11,14,47,8,19,18,0,0,1,0,22,6,43,0
37,34,71,32,78,14,48,0,0,0,1,0,26,32,8,0
43,9,15,29,56,25,4,56,0,0,1,0,31,40,41,0
18,44,24,32,33,25,20,35,0,0,1,0,9,17,51,0
56,34,56,38,71,19,30,42,0,0,1,0,64,25,44,0
46,22,36,62,45,41,51,37,0,0,1,0,22,46,41,0
38,23,35,11,19,42,28,10,0,0,1,0,35,15,43,0
39,40,38,14,37,50,10,39,0,0,1,0,42,55,4,0
20,10,9,8,51,29,20,9,0,0,1,0,19,33,23,0
25,21,22,16,23,13,12,16,0,0,1,0,34,30,13,0
